label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
E,0.6190903186798096,0.6300432682037354,-3.7410700315376744e-07,0.5661045908927917,0.5768055319786072,-0.014049999415874481,0.5346677899360657,0.49489349126815796,-0.02337772026658058,0.5644729137420654,0.42798706889152527,-0.036319706588983536,0.6053263545036316,0.39997443556785583,-0.046371981501579285,0.5390560626983643,0.39737701416015625,0.0008933853241614997,0.5331902503967285,0.29852011799812317,-0.02609005756676197,0.5470086336135864,0.36356252431869507,-0.04473821446299553,0.5551822781562805,0.4211375415325165,-0.05344104394316673,0.5745698809623718,0.37851905822753906,-0.004454367328435183,0.5705324411392212,0.2777981162071228,-0.025429105386137962,0.5821627378463745,0.3631288409233093,-0.03336356580257416,0.5854505896568298,0.41554319858551025,-0.034214917570352554,0.6094316244125366,0.37727636098861694,-0.014727995730936527,0.608379065990448,0.2793633043766022,-0.03176800161600113,0.6122226119041443,0.36003005504608154,-0.02695484086871147,0.6122494339942932,0.42284491658210754,-0.019001908600330353,0.6433016657829285,0.3941674530506134,-0.027515718713402748,0.6435562372207642,0.3071148097515106,-0.03578930348157883,0.6386713981628418,0.35348474979400635,-0.028443114832043648,0.6336627006530762,0.40606769919395447,-0.02050262875854969
E,0.6190317869186401,0.6319984197616577,-3.8302241023302486e-07,0.5667614936828613,0.580500602722168,-0.014328887686133385,0.5347124934196472,0.4972970187664032,-0.02362828142940998,0.5639606714248657,0.4303354322910309,-0.03647821024060249,0.6053227186203003,0.4050312340259552,-0.046320196241140366,0.5404700040817261,0.399777889251709,5.083613723400049e-05,0.53387051820755,0.30052876472473145,-0.026698941364884377,0.5471858978271484,0.36752521991729736,-0.044977378100156784,0.5551360845565796,0.42534059286117554,-0.053488921374082565,0.5758417844772339,0.38180726766586304,-0.005247375462204218,0.5711763501167297,0.2795053720474243,-0.025977442041039467,0.5820599794387817,0.3647240698337555,-0.033599529415369034,0.5855374932289124,0.417300820350647,-0.03430143743753433,0.6104894876480103,0.3813941478729248,-0.015466509386897087,0.6094063520431519,0.2833905816078186,-0.03228257969021797,0.6127007007598877,0.3630557358264923,-0.02783222310245037,0.612766444683075,0.425488144159317,-0.020188184455037117,0.6441566944122314,0.3983323276042938,-0.028233379125595093,0.6444686651229858,0.31042981147766113,-0.03607476130127907,0.6390714645385742,0.3553154468536377,-0.029049426317214966,0.633816123008728,0.40802791714668274,-0.02152486890554428
E,0.6179256439208984,0.634142279624939,-3.7557467180704407e-07,0.5659369230270386,0.5809177756309509,-0.0139935202896595,0.5338081121444702,0.4956265091896057,-0.023083215579390526,0.563243567943573,0.4281653165817261,-0.035754475742578506,0.605134129524231,0.402771919965744,-0.0453723780810833,0.5383216738700867,0.3989306092262268,0.0005539256962947547,0.5332931876182556,0.2986108958721161,-0.026287458837032318,0.5466365814208984,0.36415475606918335,-0.044511497020721436,0.5541906356811523,0.4225682020187378,-0.05286901444196701,0.5740025639533997,0.38141465187072754,-0.0047570872120559216,0.5706368088722229,0.27827948331832886,-0.02602752298116684,0.5818432569503784,0.36347782611846924,-0.03345206752419472,0.5849248766899109,0.4182668924331665,-0.0335673987865448,0.6092222929000854,0.3808937966823578,-0.014992070384323597,0.6081658005714417,0.28178632259368896,-0.03198513016104698,0.6117953062057495,0.36267518997192383,-0.02689075656235218,0.6117558479309082,0.42682576179504395,-0.018475351855158806,0.6433694958686829,0.3975882828235626,-0.027793332934379578,0.6433423161506653,0.3101089596748352,-0.03617843985557556,0.6382100582122803,0.35544291138648987,-0.02915947698056698,0.6333238482475281,0.4079599678516388,-0.02130676433444023
E,0.616241991519928,0.6233965754508972,-3.6689689864033426e-07,0.5626204609870911,0.5679259896278381,-0.012565474957227707,0.5333265662193298,0.4823629856109619,-0.02119881473481655,0.5641622543334961,0.41695234179496765,-0.033840928226709366,0.6041896939277649,0.3949376046657562,-0.04353144392371178,0.537310779094696,0.3888542652130127,0.002645845292136073,0.5331714749336243,0.2898980677127838,-0.02338455617427826,0.5476933717727661,0.3594669699668884,-0.04145599529147148,0.5550386905670166,0.4155751168727875,-0.04987911134958267,0.5730476975440979,0.3720515966415405,-0.0031036275904625654,0.569570004940033,0.271503746509552,-0.02321051061153412,0.5809745788574219,0.35597342252731323,-0.031398605555295944,0.5830754041671753,0.4060250222682953,-0.0325714647769928,0.6081734299659729,0.3712315261363983,-0.013511918485164642,0.6070370674133301,0.2728568911552429,-0.02905331365764141,0.6110430955886841,0.3526054620742798,-0.024179475381970406,0.610451877117157,0.41359126567840576,-0.016455812379717827,0.6415785551071167,0.387105792760849,-0.026390451937913895,0.6416440606117249,0.3007725477218628,-0.03298582136631012,0.6367168426513672,0.3468407988548279,-0.025103293359279633,0.6316113471984863,0.3983568847179413,-0.016980115324258804
E,0.6124732494354248,0.6122349500656128,-3.7285221310412453e-07,0.5602166652679443,0.5568154454231262,-0.012478084303438663,0.5315554738044739,0.4694695770740509,-0.020734775811433792,0.5631335973739624,0.4063505530357361,-0.032948337495326996,0.6034483313560486,0.3885335922241211,-0.04223109781742096,0.5349955558776855,0.38083961606025696,0.002686644671484828,0.5321837067604065,0.2848767042160034,-0.022778695449233055,0.5450841188430786,0.35568341612815857,-0.03991883248090744,0.5520321130752563,0.41165030002593994,-0.04769181087613106,0.5700206756591797,0.36564385890960693,-0.002826772630214691,0.568350613117218,0.2664639353752136,-0.023781081661581993,0.5777953267097473,0.3505473732948303,-0.03155091404914856,0.5796141624450684,0.4030889868736267,-0.03179587051272392,0.6048926115036011,0.36506184935569763,-0.012978838756680489,0.6050770878791809,0.2695755958557129,-0.02912822738289833,0.6080470681190491,0.34876012802124023,-0.02456052228808403,0.60743248462677,0.40969687700271606,-0.01649734564125538,0.6382026076316833,0.37974581122398376,-0.025544997304677963,0.6383021473884583,0.2967483699321747,-0.03242817521095276,0.633536696434021,0.3426322937011719,-0.02513311430811882,0.6295690536499023,0.3927191495895386,-0.01718604378402233
E,0.606308102607727,0.5931094288825989,-3.5531107300812437e-07,0.5549480319023132,0.5410543084144592,-0.012147067114710808,0.5264646410942078,0.4538639187812805,-0.020088842138648033,0.5575954914093018,0.3879023790359497,-0.031609199941158295,0.5974509119987488,0.37639468908309937,-0.04061436280608177,0.5294697284698486,0.37233972549438477,0.001006699982099235,0.5273261070251465,0.28069254755973816,-0.02235027775168419,0.5379253029823303,0.34630143642425537,-0.038135454058647156,0.5448498725891113,0.39856281876564026,-0.04547310620546341,0.5638499855995178,0.35716551542282104,-0.003907953854650259,0.5628447532653809,0.2619040608406067,-0.024264201521873474,0.570972204208374,0.341120183467865,-0.03159958869218826,0.5740664005279541,0.3944183886051178,-0.031513698399066925,0.5980780720710754,0.35493600368499756,-0.012980262748897076,0.5985859036445618,0.2659150958061218,-0.028802484273910522,0.6003961563110352,0.33974769711494446,-0.02499915473163128,0.6006388068199158,0.39971426129341125,-0.017435822635889053,0.630474328994751,0.36652129888534546,-0.024294894188642502,0.6286024451255798,0.28599071502685547,-0.031063057482242584,0.623885989189148,0.33011823892593384,-0.024287603795528412,0.6219038367271423,0.3801593780517578,-0.016741488128900528
E,0.5978404879570007,0.5798121094703674,-3.460855282355624e-07,0.5473693013191223,0.5291727781295776,-0.011128860525786877,0.5182796716690063,0.4485652446746826,-0.01918647810816765,0.547561526298523,0.38563528656959534,-0.031008848920464516,0.5860655903816223,0.3715090751647949,-0.04056231305003166,0.5243765711784363,0.3680703341960907,-0.0002994314127136022,0.519378662109375,0.2792895436286926,-0.02426019310951233,0.5297207832336426,0.34326687455177307,-0.03999153897166252,0.5371822714805603,0.39314666390419006,-0.047135647386312485,0.5566739439964294,0.3539482355117798,-0.005552490707486868,0.5538095235824585,0.2604520916938782,-0.02652810886502266,0.5619634985923767,0.3391653001308441,-0.03312801569700241,0.5661487579345703,0.39043229818344116,-0.03244786709547043,0.5887068510055542,0.35150328278541565,-0.01488528959453106,0.587712287902832,0.26086342334747314,-0.03117014840245247,0.5894172787666321,0.3340413570404053,-0.02657640352845192,0.591026782989502,0.3929712474346161,-0.01832146756350994,0.6197433471679688,0.36238792538642883,-0.02634049393236637,0.6171965599060059,0.28073862195014954,-0.033427394926548004,0.6121121048927307,0.3222617506980896,-0.02676335722208023,0.6105409264564514,0.3703773617744446,-0.01921517588198185
E,0.5848336219787598,0.5355126857757568,-2.7673380031956185e-07,0.5425998568534851,0.5189719200134277,-0.017249077558517456,0.509205162525177,0.4444282650947571,-0.020956555381417274,0.5271735787391663,0.37890562415122986,-0.024180611595511436,0.5695153474807739,0.36320772767066956,-0.023754213005304337,0.5183457136154175,0.357353150844574,-0.0018648139666765928,0.5167555212974548,0.2918243706226349,-0.026993725448846817,0.5256161689758301,0.3315790891647339,-0.040375612676143646,0.5290974378585815,0.37599101662635803,-0.04447199031710625,0.5509560704231262,0.3365156650543213,-0.0014377131592482328,0.5462979078292847,0.2615957260131836,-0.026900913566350937,0.5541152358055115,0.33073627948760986,-0.0312986746430397,0.5576366186141968,0.3745599389076233,-0.025573110207915306,0.5806156992912292,0.3320651948451996,-0.006029072217643261,0.5798579454421997,0.2633655369281769,-0.030422769486904144,0.5827147364616394,0.33807143568992615,-0.023198522627353668,0.5830415487289429,0.38686853647232056,-0.009203793480992317,0.6118308901786804,0.3417920172214508,-0.012651368975639343,0.6098105311393738,0.28256240487098694,-0.03077881596982479,0.6073833107948303,0.33014774322509766,-0.026590827852487564,0.6047585010528564,0.3699356019496918,-0.017065497115254402
E,0.591393232345581,0.5718765258789062,-3.482005581645353e-07,0.5416598320007324,0.5232079029083252,-0.011514240875840187,0.5138182640075684,0.441256582736969,-0.018380582332611084,0.5421738624572754,0.3781036138534546,-0.02895248867571354,0.5792922973632812,0.3663026690483093,-0.03708122298121452,0.517223596572876,0.3669082224369049,0.0030279706697911024,0.5125892758369446,0.2802509665489197,-0.019988862797617912,0.5238717794418335,0.34466683864593506,-0.035068292170763016,0.5313022136688232,0.3934761881828308,-0.04180820658802986,0.5488945245742798,0.35192781686782837,-0.0018555151764303446,0.5460679531097412,0.2607773542404175,-0.022622456774115562,0.5554325580596924,0.3392041027545929,-0.029523462057113647,0.5594056248664856,0.38869044184684753,-0.028727982193231583,0.5806527733802795,0.3491758406162262,-0.01107106450945139,0.579685628414154,0.2604497969150543,-0.027632074430584908,0.5826156139373779,0.33211010694503784,-0.023826370015740395,0.5837523937225342,0.3885975480079651,-0.015809999778866768,0.6109973192214966,0.3596808910369873,-0.022427890449762344,0.6085323691368103,0.2812555432319641,-0.029453670606017113,0.6043757796287537,0.3220551013946533,-0.023233355954289436,0.6025177240371704,0.3680243492126465,-0.015986600890755653
E,0.5867251753807068,0.5625263452529907,-3.206367011898692e-07,0.5379566550254822,0.5158153176307678,-0.01087400782853365,0.5099782347679138,0.43327248096466064,-0.017413020133972168,0.5381788015365601,0.3714877665042877,-0.0275118388235569,0.5754521489143372,0.3626852333545685,-0.035406988114118576,0.5122627019882202,0.36394283175468445,0.0029312511906027794,0.5078000426292419,0.27800920605659485,-0.01844186708331108,0.5197623372077942,0.33662286400794983,-0.03283989056944847,0.5275884866714478,0.38487479090690613,-0.0393512062728405,0.543639600276947,0.3487650156021118,-0.0016393268015235662,0.5409864187240601,0.25862282514572144,-0.021134763956069946,0.5505308508872986,0.3309290409088135,-0.028129763901233673,0.554530918598175,0.38313671946525574,-0.02756563574075699,0.5751699209213257,0.34509384632110596,-0.010230546817183495,0.5734514594078064,0.2574201822280884,-0.025551050901412964,0.5770655870437622,0.32482731342315674,-0.022468840703368187,0.5788904428482056,0.38230687379837036,-0.015156629495322704,0.6054304838180542,0.3536392152309418,-0.020906096324324608,0.6022372245788574,0.2777484953403473,-0.027953431010246277,0.5987913608551025,0.31739145517349243,-0.022683782503008842,0.5978383421897888,0.36426496505737305,-0.016136348247528076
